match_id,home_vote,away_vote
12306399,0,0
12306400,6,0
12306402,6,4
12306403,14,0
12306404,2,8
12306405,10,0
12306406,0,0
12306407,10,0
12306411,34,366
12306412,74,4
12306414,56,40
12306415,92,320
12306434,134,14
12306435,60,48
12306436,16,12
12306438,116,6
12306439,310,22
12306440,16,260
12306441,146,248
12306442,36,30
12306443,376,60
12306444,182,88
12306575,0,0
12306576,8,0
12306577,0,2
12306578,2,0
12306579,0,0
12306580,0,0
12306581,4,0
12306582,0,4
12306583,6,2
12306584,0,6
12306585,4,0
12306586,0,0
12306587,0,0
12306588,6,0
12306589,0,4
12306590,0,0
12306591,2,0
12306592,0,2
12306594,0,0
12306595,0,0
12306596,2,4
12306597,0,0
12306598,0,6
12306599,0,0
12306601,4,2
12306602,4,0
12306603,0,0
12306604,0,0
12306605,0,0
12306606,4,0
12306607,0,0
12306608,2,0
12306609,0,0
12306610,0,6
12306611,6,0
12306612,4,0
12306613,2,0
12306614,0,0
12306615,2,0
12306616,0,0
12306619,0,0
12306620,4,2
12306644,2,0
12306645,0,14
12306646,0,2
12306647,2,0
12306648,6,4
12306650,4,0
12306651,4,2
12306652,0,0
12306653,0,4
12306654,0,0
12306655,0,6
12306656,8,4
12306657,0,2
12306658,2,0
12306659,2,4
12306660,0,0
12306661,0,2
12306662,12,0
12306663,0,6
12306664,0,0
12306665,2,2
12306666,4,8
12306667,0,4
12306668,8,4
12306669,6,2
12306670,0,2
12306671,2,12
12306672,4,0
12306673,0,0
12306674,2,0
12306675,4,6
12306676,14,4
12306677,2,4
12306678,2,4
12306679,6,0
12306680,0,2
12306681,6,4
12306682,0,0
12306683,14,4
12306684,2,0
12306685,0,0
12306686,2,2
12306687,4,0
12306688,0,0
12306733,8,134
12306734,84,270
12306735,136,138
12306737,466,58
12306738,494,32
12306739,72,384
12306742,234,450
12306768,4,50
12307120,24,0
12307122,2,0
12307124,0,2
12307125,0,0
12307127,0,0
12307131,0,0
12307132,2,0
12307133,0,0
12307134,0,0
12307213,2,10
12307214,26,84
12307215,90,6
12307654,2,0
12307655,32,82
12307721,0,0
12307818,18,4
12308032,2,2
12308101,0,0
12308134,74,34
12308143,0,0
12308144,0,0
12308743,0,0
12308745,0,0
12308746,0,0
12309100,0,0
12261532,1016,19942
12261565,13680,7140
12276771,104,376
12276779,118,1748
12276780,1308,748
12276782,568,1114
12276809,50,560
12276810,834,784
12276811,738,116
12276827,116,88
12276840,1282,46
12276842,1944,870
12276843,694,1018
12276859,130,3424
12276867,1498,1486
12276869,362,2508
12276923,188,406
12276932,806,314
12276980,1200,2262
12303413,122,70
12303464,200,68
12303986,184,0
12304027,62,36
12304062,130,296
12304086,110,106
12304199,72,56
12304389,48,38
12304489,44,80
12304515,58,38
12304516,296,310
12304646,258,52
12304813,156,80
12304869,72,52
12305248,448,224
12305314,150,410
12305315,126,202
12305659,8,26
12305661,476,28
12305662,62,6
12305663,4,4
12305664,30,0
12305665,42,4
12305666,32,8
12305667,14,6
12305668,4,46
12305669,16,92
12305670,44,4
12305671,0,46
12305672,32,22
12305673,14,10
12305674,10,32
12305675,22,2
12305676,4,0
12305677,6,14
12305678,4,0
12305681,128,72
12305690,10,48
12305691,4,24
12305692,42,60
12305710,70,186
12305712,20,84
12305721,38,110
12305734,56,198
12305743,84,64
12305744,6,52
12305745,38,46
12305746,24,318
12305747,0,0
12305748,12,278
12305749,734,120
12305750,262,6
12305751,220,514
12305752,98,24
12305753,286,150
12305754,8,240
12305755,4,0
12305784,112,42
12305789,64,402
12305798,4,0
12305799,2,4
12305800,6,0
12305801,0,0
12305802,0,2
12305803,0,4
12305804,2,2
12305805,0,2
12305806,4,0
12305807,0,0
12305808,0,0
12305809,0,6
12305810,2,0
12305811,0,4
12305812,4,4
12305918,68,26
12305955,26,96
12305966,318,26
12305980,0,0
12305981,0,0
12305984,632,152
12305985,140,352
12305988,412,88
12305989,410,54
12305991,24,2
12306020,0,0
12306021,0,0
12306022,0,0
12306023,2,0
12306024,0,0
12306025,6,4
12306026,2,2
12306027,0,12
12306028,2,8
12306029,0,12
12306030,2,0
12306031,0,4
12306032,0,0
12306033,0,0
12306034,0,0
12306035,0,2
12306036,0,2
12306037,2,0
12306038,0,2
12306039,0,2
12306040,6,20
12306041,0,0
12306042,0,0
12306043,0,0
12306045,0,0
12306046,2,0
12306047,0,0
12306048,4,2
12306049,0,2
12306050,4,2
12306051,0,0
12306052,2,2
12306053,2,0
12306054,0,0
12306055,0,4
12306056,4,0
12306057,2,0
12306058,0,2
12306059,6,4
12306060,2,2
12306061,0,0
12306062,6,2
12306063,8,2
12306064,0,6
12306065,0,4
12306066,2,0
12306067,0,0
12306068,0,0
12306069,0,0
12306070,2,2
12306071,0,0
12306072,0,2
12306073,0,0
12306074,0,0
12306075,0,2
12306076,2,2
12306077,0,2
12306078,0,0
12306079,0,2
12306094,0,0
12306095,2,0
12306096,0,4
12306097,2,4
12306098,2,0
12306099,4,0
12306100,2,0
12306101,0,0
12306102,0,0
12306103,2,0
12306104,0,4
12306105,2,2
12306106,6,2
12306107,2,0
12306108,2,8
12306109,0,0
12306110,0,2
12306111,4,2
12306112,0,0
12306113,0,0
12306114,8,2
12306115,2,4
12306116,4,0
12306117,0,2
12306118,0,2
12306119,2,0
12306120,2,2
12306121,0,0
12306122,2,0
12306123,0,4
12306124,0,0
12306125,0,0
12306132,82,12
12306137,4,0
12306138,0,6
12306139,2,0
12306140,0,0
12306141,2,6
12306142,0,0
12306143,2,0
12306144,0,0
12306145,2,6
12306146,0,2
12306147,0,4
12306148,0,8
12306149,0,4
12306150,2,0
12306151,0,0
12306152,0,0
12306153,4,2
12306154,2,0
12306155,0,0
12306156,0,0
12306157,0,0
12306158,0,0
12306159,2,0
12306160,0,2
12306161,0,4
12306163,14,442
12306181,0,0
12306213,4,20
12306214,10,10
12306215,0,2
12306216,76,14
12306217,30,4
12306218,10,60
12306219,4,24
12306220,30,14
12306221,16,54
12306222,0,38
12306224,14,54
12306287,0,0
12306288,0,0
12306289,2,0
12306290,6,2
12306291,4,6
12306292,0,6
12306293,2,2
12306294,2,0
12306295,0,2
12306296,0,2
12306297,4,2
12306298,4,0
12306299,2,0
12306300,2,0
12306301,0,0
12306312,38,6
12306313,4,36
12306314,2,22
12306315,2,14
12306316,6,2
12306317,4,42
12306318,2,14
12306319,76,4
12306320,58,10
12306321,8,2
12306322,30,4
12306323,0,28
12306324,6,72
12306325,12,2
12306326,6,34
12306328,12,16
12306331,180,378
12306333,42,164
12306352,200,122
12306353,2,0
12306354,2,10
12306355,0,0
12306356,0,4
12306357,0,10
12306358,2,4
12306359,4,10
12306360,2,2
12306362,2,2
12306363,2,0
12306364,144,44
12306365,82,92
12306372,44,162
12306375,144,4
12306378,2,2
12306379,0,2
12306380,0,2
12306381,2,4
12306382,2,0
12306383,2,0
12306384,4,10
12306385,2,0
12306386,0,0
12306387,0,2
12306388,0,0
12306389,2,2
12306390,0,0
12306391,2,4
12306392,4,2
12306393,0,2
12306394,2,2
12306395,0,2
12306396,20,6
12306397,2,2
12306398,2,2
12306399,0,0
12306400,10,0
12306401,4,0
12306402,0,4
12306403,4,0
12306404,0,4
12306405,4,0
12306406,0,0
12306407,26,0
12306408,2,0
12306409,0,6
12306411,8,320
12306412,276,20
12306414,256,50
12306415,56,72
12306417,510,30
12306419,24,210
12306420,96,272
12306434,174,270
12306435,104,286
12306436,36,54
12306437,44,318
12306438,16,42
12306439,300,26
12306440,10,82
12306441,120,246
12306442,22,270
12306443,92,56
12306444,316,36
12306445,434,50
12306507,32,100
12306575,0,4
12306576,4,0
12306577,4,2
12306578,0,0
12306579,2,0
12306580,0,0
12306581,10,0
12306582,6,0
12306583,4,2
12306584,0,4
12306585,4,0
12306586,0,0
12306587,0,0
12306588,4,0
12306589,0,2
12306590,0,0
12306591,0,0
12306592,0,0
12306593,0,0
12306594,0,0
12306595,0,0
12306596,0,6
12306597,0,0
12306598,0,2
12306599,2,0
12306600,2,6
12306601,4,2
12306602,4,0
12306603,0,0
12306604,0,0
12306605,0,0
12306606,0,0
12306607,0,0
12306608,2,0
12306609,0,0
12306610,0,4
12306611,6,2
12306612,0,0
12306613,2,0
12306614,0,0
12306615,0,0
12306616,0,0
12306617,0,4
12306619,0,0
12306620,0,0
12306644,0,0
12306645,0,6
12306646,0,0
12306647,2,0
12306648,0,2
12306650,6,0
12306651,2,4
12306652,0,0
12306653,2,2
12306654,0,0
12306655,0,2
12306656,4,0
12306657,0,2
12306658,4,2
12306659,4,0
12306660,0,0
12306661,0,2
12306662,8,0
12306663,0,2
12306664,0,0
12306665,0,0
12306666,2,8
12306667,6,0
12306668,4,2
12306669,2,2
12306670,0,8
12306671,4,0
12306672,0,8
12306673,2,2
12306674,2,0
12306675,0,6
12306676,0,6
12306677,0,0
12306678,0,2
12306679,6,10
12306680,0,6
12306681,2,4
12306682,0,0
12306683,12,4
12306684,0,0
12306685,0,0
12306686,2,0
12306687,0,0
12306688,0,0
12306733,328,130
12306734,56,184
12306735,32,332
12306736,46,156
12306737,486,62
12306738,270,18
12306739,78,172
12306740,736,130
12306741,242,52
12306742,120,102
12306758,274,16
12306768,20,282
12306778,76,0
12306779,662,326
12306783,20,1366
12306787,80,676
12306788,340,172
12306795,140,146
12306796,40,46
12306799,724,50
12306800,190,474
12306803,350,174
12306970,50,190
12307080,282,60
12307119,10,0
12307120,12,2
12307121,2,0
12307122,8,0
12307123,0,0
12307124,0,2
12307125,0,0
12307126,0,0
12307127,0,0
12307128,0,0
12307129,0,6
12307130,0,2
12307131,0,0
12307132,2,0
12307133,0,0
12307134,0,0
12307211,50,78
12307212,38,12
12307213,0,32
12307214,2,110
12307215,12,2
12307216,2,82
12307217,38,124
12307218,132,46
12307219,22,44
12307220,30,66
12307222,18,2
12307240,10,0
12307241,0,0
12307242,4,2
12307243,8,0
12307244,4,4
12307245,2,0
12307246,4,0
12307247,0,0
12307248,6,12
12307249,2,6
12307250,2,0
12307251,12,0
12307252,0,0
12307253,2,0
12307254,4,0
12307255,0,0
12307636,10,0
12307637,0,0
12307638,2,0
12307639,0,2
12307640,0,0
12307641,4,0
12307642,0,2
12307643,0,2
12307644,0,0
12307645,0,0
12307646,0,2
12307647,0,0
12307648,0,6
12307649,0,2
12307650,4,2
12307651,2,0
12307654,120,4
12307655,26,16
12307721,0,0
12307806,320,242
12307818,10,2
12308032,4,0
12308101,0,0
12308134,28,48
12308135,0,6
12308136,2,2
12308137,6,148
12308138,76,2
12308139,88,120
12308140,18,34
12308141,14,10
12308142,8,54
12308143,0,0
12308144,0,0
12308146,204,212
12308260,6,0
12308262,8,4
12308272,4,52
12308273,0,2
12308274,36,2
12308275,24,2
12308276,48,0
12308277,28,14
12308539,484,120
12308541,330,40
12308544,60,268
12308549,74,2
12308550,0,18
12308551,40,4
12308552,14,0
12308553,20,10
12308554,24,16
12308555,24,22
12308556,40,4
12308558,512,130
12308560,510,84
12308577,70,182
12308667,66,64
12308742,174,144
12308743,0,0
12308745,0,0
12308746,0,0
12308756,256,536
12308841,2,0
12308850,44,0
12308851,6,20
12308852,6,4
12308854,0,6
12308855,0,12
12308856,0,20
12308857,6,0
12308858,10,0
12308859,38,6
12308860,0,0
12308861,2,0
12308862,6,0
12308863,0,12
12308864,4,4
12308865,10,0
12308903,0,6
12308904,260,22
12308906,16,602
12308908,0,0
12308909,0,0
12308910,0,0
12308911,0,0
12308912,0,0
12308913,2,0
12308914,0,2
12308915,0,0
12308916,0,0
12308922,0,0
12308923,0,0
12308959,6,0
12308960,6,0
12308961,6,8
12308962,2,0
12308963,2,0
12308964,2,0
12308965,0,2
12308966,0,14
12308967,4,4
12308968,0,2
12308969,0,0
12308970,0,0
12308971,2,4
12308972,20,0
12308973,0,0
12308995,16,0
12309009,146,62
12309067,8,0
12309068,282,150
12309069,12,6
12309070,54,0
12309071,60,4
12309072,92,10
12309073,0,8
12309074,42,18
12309075,10,50
12309078,14,0
12309079,2,2
12309080,0,14
12309081,2,2
12309082,6,42
12309083,8,4
12309084,4,30
12309085,48,8
12309086,6,42
12309087,22,0
12309088,12,2
12309089,14,54
12309090,38,6
12309091,14,32
12309092,0,36
12309093,38,8
12309094,6,4
12309095,4,30
12309096,18,4
12309097,14,4
12309098,8,26
12309099,38,4
12309100,0,0
12309101,2,14
12309102,26,2
12309103,0,14
12309104,20,0
12309105,0,0
12309106,36,24
12309107,4,4
12309108,2,28
12309109,8,12
12309110,234,16
12309112,0,0
12309115,222,34
12309116,14,6
12309126,0,2
12309127,0,0
12309128,0,0
12309129,0,0
12309130,14,4
12309189,2,0
12309190,4,0
12309191,2,8
12309192,0,0
12309193,0,0
12309194,6,0
12309195,0,0
12309196,2,2
12309197,8,0
12309198,4,2
12309199,2,0
12309200,0,2
12309201,0,0
12309202,0,0
12309203,10,0
12309204,8,0
12309208,124,10
12309218,20,26
12309230,36,10
12309232,1148,514
12309246,572,1438
12309248,382,672
12309249,1208,134
12309250,316,28
12309252,334,828
12309264,1026,378
12309265,852,888
12309268,94,378
12309269,2042,212
12309270,234,212
12309275,56,982
12309276,1012,138
12309277,396,128
12309340,0,0
12309341,0,4
12309342,4,2
12309343,6,0
12309344,6,0
12309345,4,0
12309346,0,2
12309347,6,0
12309348,2,0
12309356,0,0
12309357,4,2
12309358,2,0
12309359,8,2
12309360,2,0
12309361,0,2
12309362,0,8
12309363,0,0
12309364,0,0
12309365,2,0
12309366,0,0
12309367,0,0
12309368,0,2
12309369,0,0
12309370,0,4
12309371,0,0
12309372,0,0
12309373,0,0
12309416,38,426
12309423,0,0
12309439,0,0
12309440,2,8
12309442,0,12
12309443,6,4
12309444,8,4
12309445,8,2
12309446,4,2
12309447,2,6
12309448,14,4
12309449,0,8
12309450,8,4
12309451,8,14
12309452,14,4
12309453,8,2
12309454,2,0
12309455,8,0
12309474,112,68
12309477,0,0
12309481,2,0
12309482,2,0
12309483,0,2
12309484,2,2
12309485,6,2
12309486,2,0
12309487,0,0
12309488,4,0
12309489,2,0
12309490,2,4
12309491,0,0
12309492,0,4
12309493,0,0
12309495,2,0
12309496,0,0
12309497,2,0
12309498,6,2
12309499,8,4
12309500,4,0
12309501,0,4
12309502,26,0
12309503,2,4
12309504,4,4
12309505,0,0
12309506,20,2
12309507,4,18
12309508,8,12
12309509,0,10
12309510,12,0
12309511,0,0
12309512,0,0
12309513,4,2
12309514,0,0
12309515,4,0
12309516,4,0
12309517,0,0
12309518,6,0
12309519,0,0
12309520,2,0
12309521,6,8
12309522,2,0
12309523,0,2
12309524,2,0
12309525,0,0
12309526,0,2
12309527,4,0
12309528,0,2
12309529,0,0
12309530,0,2
12309531,0,0
12309532,0,0
12309533,0,0
12309534,14,8
12309535,6,6
12309536,2,8
12309537,4,2
12309538,0,8
12309539,144,122
12309541,182,252
12309545,32,28
12309546,28,14
12309547,4,40
12309548,82,10
12309549,28,18
12309550,38,2
12309551,10,34
12309552,32,0
12309554,50,0
12309556,36,104
12309559,0,2
12309560,0,0
12309561,6,18
12309562,0,0
12309585,2,0
12309588,10,14
12309589,4,8
12309590,8,38
12309593,22,16
12309598,6,10
12309599,0,18
12309611,16,132
12309612,118,70
12309613,4,0
12309619,5008,258
12309620,756,1104
12309622,252,276
12309627,3382,80
12309628,1072,886
12309632,840,254
12309633,1252,748
12309634,172,1994
12309639,1798,1068
12309640,2136,214
12309641,1042,1280
12309642,4400,2018
12309644,3024,90
12309645,6258,6
12309647,1604,28
12309648,0,0
12309649,10,4
12309650,20,0
12309651,0,0
12309652,0,6
12309653,10,0
12309654,4,4
12309655,30,2
12309656,4,2
12309657,0,4
12309658,0,4
12309659,4,0
12309660,0,0
12309698,0,8
12309699,0,2
12309700,0,2
12309775,0,0
12309864,0,6
12309866,8,2
12310296,0,0
12310300,0,0
12310429,14,10
12310431,38,10
12310432,12,2
12310433,2,40
12310434,10,8
12310461,8,18
12310462,36,4
12310519,18,12
12310720,0,0
12311125,0,4
12311126,0,0
12311127,6,0
12311185,0,0
12261532,5364,26582
12276810,696,1684
12276840,1494,1658
12276867,2376,338
12276932,780,472
12305750,48,58
12305980,0,0
12305981,0,0
12305982,120,88
12305983,180,128
12305984,76,80
12305985,152,254
12305986,292,34
12305987,130,90
12305988,314,16
12305989,22,56
12306162,192,474
12306163,98,4
12306215,2,12
12306218,4,58
12306224,12,4
12306312,22,6
12306316,36,4
12306317,2,16
12306318,8,10
12306319,28,0
12306320,78,16
12306322,32,10
12306323,4,36
12306326,0,18
12306378,2,2
12306379,0,4
12306380,0,2
12306382,2,2
12306383,6,0
12306384,8,0
12306385,4,4
12306387,30,0
12306388,2,2
12306389,0,8
12306391,2,0
12306392,2,2
12306393,4,2
12306394,2,4
12306395,2,2
12306396,22,4
12306397,0,0
12306400,12,0
12306401,0,0
12306402,2,4
12306404,0,6
12306405,20,0
12306408,0,0
12306409,0,2
12306412,118,22
12306414,220,30
12306417,416,94
12306419,20,214
12306420,130,354
12306436,206,58
12306437,50,74
12306441,92,426
12306442,28,234
12306445,542,10
12306507,16,132
12306589,0,6
12306593,2,0
12306600,2,10
12306612,6,0
12306615,2,0
12306617,2,2
12306648,0,2
12306650,0,0
12306653,0,4
12306654,0,0
12306659,6,0
12306661,2,2
12306665,2,0
12306666,0,4
12306667,6,4
12306668,2,4
12306673,2,2
12306676,14,8
12306681,6,0
12306684,2,6
12306735,190,340
12306736,6,92
12306739,48,232
12306740,652,172
12306741,226,156
12306758,34,74
12306771,1144,124
12306772,26,448
12306773,272,332
12306774,202,22
12306775,186,958
12306777,958,258
12306778,158,1034
12306779,826,12
12306781,258,582
12306783,300,422
12306784,1628,226
12306785,94,992
12306786,770,184
12306787,194,378
12306788,88,312
12306789,202,536
12306790,494,398
12306791,124,530
12306794,318,44
12306795,66,242
12306796,146,60
12306799,694,4
12306800,206,10
12306801,686,290
12306803,38,220
12306970,96,100
12307080,28,70
12307119,2,0
12307120,10,2
12307121,2,2
12307122,12,0
12307123,0,0
12307124,0,0
12307125,0,0
12307126,0,0
12307127,0,0
12307128,0,2
12307129,0,4
12307130,0,6
12307131,0,0
12307132,2,0
12307133,0,0
12307134,0,0
12307211,8,18
12307212,76,10
12307213,38,138
12307214,34,136
12307215,16,0
12307216,52,52
12307217,16,60
12307218,156,28
12307219,32,54
12307220,46,2
12307222,96,64
12307240,14,0
12307241,0,0
12307242,6,4
12307243,8,0
12307244,6,2
12307245,0,0
12307246,0,0
12307247,2,0
12307248,6,0
12307249,0,8
12307250,2,2
12307251,8,0
12307252,0,0
12307253,2,2
12307254,6,0
12307255,0,0
12307322,56,1162
12307327,108,304
12307363,44,174
12307370,20,112
12307376,710,6
12307636,4,0
12307637,0,2
12307638,0,0
12307639,0,2
12307640,0,2
12307641,6,4
12307642,0,0
12307643,0,0
12307644,2,2
12307645,0,2
12307646,10,2
12307647,0,0
12307648,2,8
12307649,0,2
12307650,0,0
12307651,0,0
12307806,38,78
12308134,98,56
12308135,0,28
12308136,30,0
12308137,8,114
12308138,32,86
12308139,22,104
12308140,4,40
12308141,40,30
12308142,8,28
12308146,510,210
12308260,16,2
12308262,12,0
12308272,6,20
12308273,0,4
12308274,68,36
12308275,66,0
12308276,68,2
12308277,2,72
12308539,272,92
12308541,268,128
12308544,178,500
12308549,52,34
12308550,56,12
12308551,2,2
12308552,46,4
12308553,50,4
12308554,90,2
12308555,90,4
12308556,92,20
12308558,534,102
12308560,94,92
12308577,134,344
12308667,12,8
12308742,124,86
12308746,0,0
12308756,200,260
12308841,6,4
12308850,52,0
12308851,4,0
12308852,2,0
12308854,0,6
12308855,0,18
12308856,0,20
12308857,4,0
12308858,2,0
12308859,38,4
12308860,0,18
12308861,0,6
12308862,4,4
12308863,0,12
12308864,4,2
12308865,30,0
12308903,0,2
12308904,2,90
12308906,28,248
12308908,0,0
12308909,0,0
12308910,2,0
12308911,0,0
12308912,0,0
12308913,8,2
12308914,0,2
12308915,0,0
12308916,0,2
12308922,0,0
12308923,0,0
12308959,10,0
12308960,0,0
12308961,4,6
12308962,4,0
12308963,0,0
12308964,14,0
12308965,2,0
12308966,2,10
12308967,8,2
12308968,0,4
12308969,2,0
12308970,4,4
12308971,0,2
12308972,14,0
12308973,0,2
12308995,2,0
12309009,46,168
12309067,0,2
12309068,110,26
12309069,34,4
12309070,42,2
12309071,0,4
12309072,28,18
12309073,50,0
12309074,4,20
12309075,28,88
12309078,8,2
12309079,28,2
12309080,8,30
12309081,0,4
12309082,2,40
12309083,10,6
12309084,4,18
12309085,2,0
12309086,10,36
12309087,58,0
12309088,18,2
12309089,2,42
12309090,2,8
12309091,4,16
12309092,12,38
12309093,54,16
12309094,18,8
12309095,2,22
12309096,4,8
12309097,4,12
12309098,2,12
12309099,38,6
12309101,2,30
12309102,46,4
12309103,6,16
12309104,24,6
12309105,2,18
12309106,6,26
12309107,12,0
12309108,6,0
12309109,18,10
12309110,56,6
12309112,0,8
12309115,268,32
12309116,10,36
12309126,2,10
12309127,0,0
12309128,0,0
12309129,0,0
12309130,20,0
12309144,112,22
12309189,10,0
12309190,0,0
12309191,2,4
12309192,0,0
12309193,0,0
12309194,6,2
12309195,0,4
12309196,10,2
12309197,2,4
12309198,4,2
12309199,2,0
12309200,2,0
12309201,0,0
12309202,0,0
12309203,12,0
12309204,12,0
12309208,134,20
12309218,32,154
12309230,138,8
12309232,372,26
12309239,578,376
12309240,368,286
12309246,188,686
12309247,152,36
12309248,392,1012
12309249,1372,182
12309250,78,672
12309252,664,160
12309257,98,826
12309261,976,702
12309262,148,592
12309263,42,1814
12309264,578,372
12309265,268,614
12309266,1572,26
12309268,252,1256
12309269,2064,274
12309270,108,890
12309271,708,420
12309273,680,1372
12309274,210,770
12309275,54,614
12309276,780,36
12309277,0,92
12309340,4,0
12309341,0,6
12309342,0,6
12309343,8,2
